,category,lat,lng,name,rating,reviews,yelpid
36,mideastern,43.6410515513,-79.3935844413,Liberty Shawarma,2.5,47,liberty-shawarma-toronto-2
37,mideastern,43.74495,-79.29819,Ali Baba Shawarma,1.0,1,ali-baba-shawarma-toronto
38,mideastern,43.7453383627,-79.2946470156,Sequoia Cafe & Bar,3.0,2,sequoia-cafe-and-bar-toronto
39,mideastern,43.7249433,-79.4891619,Paramount Fine Foods,2.5,4,paramount-fine-foods-north-york-2
0,sushi,43.662726844,-79.403279046,Yasu,4.5,208,yasu-toronto
1,sushi,43.6482,-79.4003,Saku Sushi,4.0,247,saku-sushi-toronto-2
2,sushi,43.6551,-79.38524,Japango,3.5,549,japango-toronto
3,sushi,43.668515749,-79.3868207932,Wow Sushi,4.0,316,wow-sushi-toronto
4,sushi,43.7317132,-79.4039303,The Sushi Bar,4.0,33,the-sushi-bar-toronto-2
5,sushi,43.64847,-79.38834,Yuzu No Hana,4.0,398,yuzu-no-hana-toronto
6,sushi,43.64989,-79.38821,JaBistro,4.0,334,jabistro-toronto-2
7,sushi,43.6412346,-79.3773697,Miku Toronto,4.0,361,miku-toronto-toronto
8,sushi,43.65862,-79.35001,Sushi Bar,3.0,44,sushi-bar-toronto
9,sushi,43.6447454779,-79.3908923172,T-Sushi,5.0,11,t-sushi-toronto-4
10,sushi,43.64622,-79.38354,Sushi Cafe,4.5,14,sushi-cafe-toronto
11,sushi,43.665598817,-79.3869840389,Tokyo Sushi,4.0,78,tokyo-sushi-toronto-11
12,sushi,43.6503044,-79.3804595,Katana on Bay,4.0,67,katana-on-bay-toronto-3
13,sushi,43.6462898,-79.3899689,Maki My Way,4.0,115,maki-my-way-toronto-4
14,sushi,43.66397,-79.37992,Kawa Sushi,4.0,99,kawa-sushi-toronto
15,sushi,43.6502552597,-79.3694080024,FuZen,4.0,71,fuzen-toronto
16,sushi,43.6412663,-79.4469665,Sushi Nomi,4.5,40,sushi-nomi-toronto
17,sushi,43.66259,-79.40505,Akai Sushi,4.0,53,akai-sushi-toronto
18,sushi,43.6493318573,-79.3870449,Roll & Roll by JC Mart,4.5,59,roll-and-roll-by-jc-mart-toronto
19,sushi,43.6435050449,-79.3759447236,Kokoro Sushi,4.0,78,kokoro-sushi-toronto
20,sushi,43.6625533,-79.3642691,Qi Sushi,4.0,79,qi-sushi-toronto
21,sushi,43.6484972,-79.4205958,Bazara Asian Cuisine,4.0,102,bazara-asian-cuisine-toronto
22,sushi,43.70127,-79.39749,Echo Sushi,4.0,134,echo-sushi-toronto
23,sushi,43.65477,-79.3874,Rolltation,4.0,132,rolltation-toronto-5
24,sushi,43.68135,-79.4262,KIBO Sushi & Tapas,4.5,25,kibo-sushi-and-tapas-toronto-4
25,sushi,43.6483599,-79.39721,Square Fish,4.0,33,square-fish-toronto
26,sushi,43.66626,-79.40696,Big Sushi,3.5,123,big-sushi-toronto
27,sushi,43.7048332,-79.4069172,Sake Bar Kushi,4.0,67,sake-bar-kushi-toronto
28,sushi,43.64663,-79.39422,Kibo Sushi,4.0,28,kibo-sushi-toronto
29,sushi,43.73262,-79.40387,Shinobu Sushi,4.0,86,shinobu-sushi-toronto
30,sushi,43.66561,-79.4078,New Generation Sushi,3.5,187,new-generation-sushi-toronto
31,sushi,43.70064,-79.39676,Sushi Supreme,4.0,95,sushi-supreme-toronto
32,sushi,43.68336,-79.32491,Yanagi Sushi,4.0,30,yanagi-sushi-toronto-2
33,sushi,43.6946297,-79.4561386,Zuki Japanese Restaurant,4.5,31,zuki-japanese-restaurant-toronto
34,sushi,43.6827471,-79.3922553,Kibo Summerhill,4.0,21,kibo-summerhill-toronto
35,sushi,43.70632,-79.37561,Hashi Sushi,4.5,11,hashi-sushi-toronto-3
36,sushi,43.7116051,-79.3751678,Rollian Sushi,4.0,33,rollian-sushi-toronto
37,sushi,43.73133,-79.40416,Shoushin,4.0,42,shoushin-toronto
38,sushi,43.64241,-79.4111099,Sushi 930,4.0,40,sushi-930-toronto
39,sushi,43.6472448,-79.3901579,SU&BU,4.0,77,su-and-bu-toronto-4
40,sushi,43.654381909,-79.3904685974,Gallery Sushi,3.5,56,gallery-sushi-toronto
41,sushi,43.6653247111,-79.4528076801,Koji Japanese Restaurant,4.5,20,koji-japanese-restaurant-toronto
42,sushi,43.67063,-79.39274,Kasa Moto,3.5,106,kasa-moto-toronto
43,sushi,43.66392,-79.4179,Japanhako,3.5,27,japanhako-toronto
44,sushi,43.6526413,-79.3684921,Ueno,4.5,11,ueno-toronto
45,sushi,43.65584,-79.45565,Osaka Sushi Japanese Restaurant,4.0,39,osaka-sushi-japanese-restaurant-toronto
46,sushi,43.64721,-79.37933,Ki Modern Japanese + Bar,3.5,169,ki-modern-japanese-bar-toronto
47,sushi,43.6396681734,-79.4212111734,KoJa Restaurant,4.0,62,koja-restaurant-toronto
48,sushi,43.6431385252,-79.4020506515,Hibachi Teppanyaki & Bar,3.5,30,hibachi-teppanyaki-and-bar-toronto
49,sushi,43.64819,-79.38672,Fune Japanese Restaurant,3.5,106,fune-japanese-restaurant-toronto
0,sushi,43.64877,-79.39785,To-ne Sushi,3.5,163,to-ne-sushi-toronto-2
1,sushi,43.64166,-79.37604,Oyshi Sushi,3.5,61,oyshi-sushi-toronto
2,sushi,43.6780808318,-79.3475472609,8 Sushi,3.5,36,8-sushi-toronto
3,sushi,43.70754,-79.39812,Rolltation,4.0,32,rolltation-toronto-6
4,sushi,43.65931,-79.38256,Sushi & BBbop,4.5,57,sushi-and-bbbop-toronto
5,sushi,43.6625998,-79.3326829,Kibo Sushi House,4.0,46,kibo-sushi-house-toronto-2
6,sushi,43.6677895,-79.3883896,Avocado Sushi,4.0,37,avocado-sushi-toronto
7,sushi,43.6409643067,-79.4343217932,A+ Sushi & Bibim,4.0,37,a-sushi-and-bibim-toronto
8,sushi,43.6496019911,-79.3660331767,Miyaki Sushi,4.0,22,miyaki-sushi-toronto
9,sushi,43.70628,-79.3756,Fukui Sushi,4.0,18,fukui-sushi-toronto
10,sushi,43.6699469,-79.3829001,Asahi Sushi,3.0,52,asahi-sushi-toronto
11,sushi,43.6505112592,-79.3714514814,Hiro Sushi Restaurant,3.5,58,hiro-sushi-restaurant-toronto
12,sushi,43.6500621,-79.3602226,Boku Sushi,4.0,47,boku-sushi-toronto
13,sushi,43.65119,-79.36771,Nari Sushi,3.5,14,nari-sushi-toronto
14,sushi,43.6813999,-79.42812,Nama Sushi,4.0,25,nama-sushi-toronto
15,sushi,43.6389809,-79.428421,Kotta,4.0,24,kotta-toronto
16,sushi,43.6504459524,-79.3889823183,Ebisu On Queen,3.0,45,ebisu-on-queen-toronto
17,sushi,43.66081,-79.42985,Mazz Sushi,3.5,54,mazz-sushi-toronto
18,sushi,43.6480426173,-79.3796019476,Sushi Q,4.0,9,sushi-q-toronto-3
19,sushi,43.6549657,-79.4592461,Sushi Place,3.5,63,sushi-place-toronto-2
20,sushi,43.6620334719,-79.335608385,Sushi Mugen,4.5,4,sushi-mugen-toronto
21,sushi,43.6302918718,-79.4855189663,U-Know Sushi,4.5,23,u-know-sushi-toronto
22,sushi,43.74593,-79.34625,Gonoe Sushi,4.0,81,gonoe-sushi-toronto
23,sushi,43.66567,-79.40954,Japan Sushi,3.5,35,japan-sushi-toronto
24,sushi,43.6653499,-79.40913,Sushi On Bloor,3.5,78,sushi-on-bloor-toronto-2
25,sushi,43.67768,-79.34996,Casa Sushi,3.5,38,casa-sushi-toronto
26,sushi,43.6804398007,-79.43079561,Sushi Kizoku,4.5,13,sushi-kizoku-toronto
27,sushi,43.7334567708,-79.404206872,Yonge Sushi,4.0,74,yonge-sushi-toronto
28,sushi,43.64816,-79.38345,Sushi Shop Exchange Tower,4.0,12,sushi-shop-exchange-tower-toronto
29,sushi,43.64954,-79.3917699,Sushi Time Japanese Restaurant,2.5,70,sushi-time-japanese-restaurant-toronto
30,sushi,43.70193,-79.39763,Lola Sushi,4.0,50,lola-sushi-toronto
31,sushi,43.66243,-79.38387,Sushi Sky Japanese Restaurant,3.0,116,sushi-sky-japanese-restaurant-toronto
32,sushi,43.6713499,-79.29489,Yumei Sushi,4.0,60,yumei-sushi-toronto
33,sushi,43.6688757871,-79.3369645427,Sushi on Gerrard,3.5,20,sushi-on-gerrard-toronto
34,sushi,43.6491517002,-79.3774947524,Maki My Way,4.5,6,maki-my-way-toronto-5
35,sushi,43.69673,-79.32934,Sushi Bay,4.0,19,sushi-bay-toronto
36,sushi,43.66654,-79.31693,O Sushi,3.5,44,o-sushi-toronto
37,sushi,43.66061,-79.38399,Sushi On the Run,3.5,17,sushi-on-the-run-toronto
38,sushi,43.6707010231,-79.3911426087,Yamato Japanese Restaurant,3.5,124,yamato-japanese-restaurant-toronto
39,sushi,43.67241,-79.38726,Aji Sai Japanese Restaurant,2.5,92,aji-sai-japanese-restaurant-toronto-2
40,sushi,43.6658,-79.40917,Sushi Couture,3.5,96,sushi-couture-toronto
41,sushi,43.71355,-79.33556,Osaka Sushi,3.5,27,osaka-sushi-toronto-3
42,sushi,43.6485043151,-79.3720563373,Bar Cru,4.0,12,bar-cru-toronto-2
43,sushi,43.6889732,-79.4126295,EDO-Ko,3.0,12,edo-ko-toronto
44,sushi,43.7049499,-79.3884999,Sakae Sushi,3.0,20,sakae-sushi-toronto
45,sushi,43.7090825634,-79.4441503286,Miyako Sushi,4.0,26,miyako-sushi-toronto
46,sushi,43.6544414,-79.3908854,Salmon Lovers,4.0,21,salmon-lovers-toronto
47,sushi,43.6241658336,-79.4900633767,Mashita Sushi,4.5,15,mashita-sushi-toronto
48,sushi,43.64784,-79.44936,Sushi On Roncy,3.0,36,sushi-on-roncy-toronto
49,sushi,43.6731834412,-79.3881072998,Bibab Express,4.0,3,bibab-express-toronto-2
0,sushi,43.68969,-79.39513,Sushi Garden,3.5,31,sushi-garden-toronto
1,sushi,43.64584,-79.3857,Sushi Shop,4.5,3,sushi-shop-toronto-9
2,sushi,43.65478,-79.41503,Sashimi Island,3.0,47,sashimi-island-toronto
3,sushi,43.63962,-79.41575,'ONO Poké Bar,5.0,13,ono-poké-bar-toronto
4,sushi,43.64203,-79.43049,The Parkdale Drink,3.0,18,the-parkdale-drink-toronto
5,sushi,43.6564276251,-79.3779705887,Sushi Style,2.0,34,sushi-style-toronto
6,sushi,43.710289,-79.3628311,Maki Sushi,2.5,43,maki-sushi-toronto
7,sushi,43.65532,-79.41615,Kasai Grill House,3.5,43,kasai-grill-house-toronto
8,sushi,43.66827,-79.3862,Natural Sushi Japanese Restaurant,3.0,64,natural-sushi-japanese-restaurant-toronto
9,sushi,43.6397312,-79.4212973,Injapan,3.0,27,injapan-toronto
10,sushi,43.6457321685,-79.38988287,Kimama Sushi,4.0,6,kimama-sushi-toronto
11,sushi,43.70716,-79.39904,Sushi Shop Yonge Eglinton Centre,4.5,3,sushi-shop-yonge-eglinton-centre-toronto
12,sushi,43.73354,-79.41916,Sakura Garden,3.5,33,sakura-garden-toronto
13,sushi,43.65026,-79.37646,Mr Sushi,3.5,15,mr-sushi-toronto
14,sushi,43.66651,-79.40575,Tokyo Sushi,3.0,10,tokyo-sushi-toronto-2
15,sushi,43.64872,-79.37428,Ichiban Sushi,2.5,19,ichiban-sushi-toronto-4
16,sushi,43.6827316,-79.4219131,Moong Japanese Fusion Restaurant,3.5,31,moong-japanese-fusion-restaurant-toronto
17,sushi,43.67005,-79.39324,Shogun Japanese Restaurant,3.5,46,shogun-japanese-restaurant-toronto
18,sushi,43.65628,-79.3931099,Kuni Sushi Ya,2.5,74,kuni-sushi-ya-toronto
19,sushi,43.6711027964,-79.3822642102,Sushi Shop,3.0,13,sushi-shop-toronto
20,sushi,43.6776399,-79.35014,Sushi Delight,3.0,54,sushi-delight-toronto
21,sushi,43.65493,-79.38666,Sushi & Bento Restaurant,3.0,51,sushi-and-bento-restaurant-toronto
22,sushi,43.6774,-79.35147,Sushi Friends,3.0,48,sushi-friends-toronto
23,sushi,43.64398,-79.44786,Kami Sushi,3.5,11,kami-sushi-toronto
24,sushi,43.66816,-79.38786,Sushi Club,3.0,68,sushi-club-toronto
25,sushi,43.64829,-79.38924,Urawa Sushi,3.0,69,urawa-sushi-toronto
26,sushi,43.6581001,-79.3978271,iBento,3.0,6,ibento-toronto
27,sushi,43.7082481,-79.3895035,Hokkaido Sushi,2.5,38,hokkaido-sushi-toronto
28,sushi,43.65539,-79.41418,Rollipub,4.0,10,rollipub-toronto
29,sushi,43.6623,-79.42287,Riki Sushi,3.5,3,riki-sushi-toronto-5
30,sushi,43.6497699,-79.4849799,ASA Sushi,3.5,46,asa-sushi-toronto
31,sushi,43.64914,-79.37157,Quik Sushi,2.5,6,quik-sushi-toronto
32,sushi,43.67071,-79.29621,Japango Sushi & Noodle Restaurant,3.5,12,japango-sushi-and-noodle-restaurant-toronto
33,sushi,43.65502,-79.41743,Sushi Bon,3.0,41,sushi-bon-toronto
34,sushi,43.68585,-79.31116,Happy Sushi,3.5,27,happy-sushi-toronto
35,sushi,43.7006750976,-79.4268789142,Rebekha Sushi 2 Go,4.5,2,rebekha-sushi-2-go-toronto
36,sushi,43.6429964839,-79.3827431766,Sushi Shop,2.0,2,sushi-shop-toronto-8
37,sushi,43.73356,-79.3447599,Kabuki Sushi Lounge,2.5,41,kabuki-sushi-lounge-toronto
38,sushi,43.7041845,-79.4100306,Kimono Japanese Grill & Sushi,2.5,12,kimono-japanese-grill-and-sushi-toronto-2
39,sushi,43.65669,-79.38385,Ichimi Sushi,2.5,4,ichimi-sushi-toronto
40,sushi,43.6558286,-79.3637865,EJ Sushi,5.0,1,ej-sushi-toronto-2
41,sushi,43.6776399,-79.44563,Sushi California,3.5,44,sushi-california-toronto
42,sushi,43.68814,-79.3957099,Daeco Sushi,4.0,20,daeco-sushi-toronto
43,sushi,43.73153,-79.41883,Kibo Sushi House,4.0,6,kibo-sushi-house-toronto-4
44,sushi,43.72892,-79.40281,Shichimi Sushi,3.5,11,shichimi-sushi-toronto
45,sushi,43.644499,-79.3997611,Sushi and Bento,3.5,30,sushi-and-bento-toronto
46,sushi,43.6434212,-79.3811722,Sushi Shop,2.5,9,sushi-shop-toronto-7
47,sushi,43.66029,-79.47985,JP Sushi,4.5,10,jp-sushi-toronto
48,sushi,43.6475882,-79.3845254,Sushi Shop,2.5,4,sushi-shop-toronto-6
49,sushi,43.7091,-79.39851,Sushi Rock,3.0,62,sushi-rock-toronto
0,sushi,43.65507,-79.41801,Sushi Q,2.0,2,sushi-q-toronto-2
1,sushi,43.64721,-79.37933,Sushi Shop Brookfield Place,5.0,1,sushi-shop-brookfield-place-toronto
2,sushi,43.7067604,-79.3991318,Sushi Express,3.5,3,sushi-express-toronto
3,sushi,43.70398,-79.41049,Tokyo Sushi,3.5,21,tokyo-sushi-toronto-4
4,sushi,43.6647862459,-79.3848576496,Sushi Garden,3.0,16,sushi-garden-toronto-3
5,sushi,43.71794,-79.42972,Slice N Bites,5.0,2,slice-n-bites-toronto
6,sushi,43.6561388094,-79.3933851206,Momo San,4.0,21,momo-san-toronto
7,sushi,43.6703199,-79.39191,Sushi Inn,3.0,154,sushi-inn-toronto
8,sushi,43.67872,-79.34701,Katsu Japanese Restaurant,3.0,74,katsu-japanese-restaurant-toronto
9,sushi,43.6478500778,-79.3760866783,Sushi N Rolls,3.5,3,sushi-n-rolls-toronto
10,sushi,43.6443752192,-79.3993530795,Ganto Sushi,3.5,4,ganto-sushi-toronto
11,sushi,43.64663,-79.38114,Umi Sushi Express,3.0,11,umi-sushi-express-toronto-2
12,sushi,43.66162,-79.38153,Daily Sushi Japanese Restaurant,3.5,56,daily-sushi-japanese-restaurant-toronto
13,sushi,43.65733,-79.4049,Junjun Restaurant,3.5,2,junjun-restaurant-toronto
14,sushi,43.65785,-79.38413,Sushi Queen Izakaya,3.0,69,sushi-queen-izakaya-toronto
15,sushi,43.6893005,-79.2955704,Double Sushi,3.5,64,double-sushi-toronto-2
16,sushi,43.65737,-79.38744,U-naru Sushi,4.0,1,u-naru-sushi-toronto
17,sushi,43.7286,-79.43152,Umami Sushi,4.5,4,umami-sushi-toronto
18,sushi,43.6776399,-79.44563,Benkei Sushi,3.0,9,benkei-sushi-toronto
19,sushi,43.6656165,-79.4088007,Noka All You Can Eat Sushi,2.0,95,noka-all-you-can-eat-sushi-toronto
20,sushi,43.7085,-79.39903,Ho Su Bistro,3.0,81,ho-su-bistro-toronto
21,sushi,43.73678,-79.43855,Edamame Asian Cuisine,4.0,4,edamame-asian-cuisine-toronto
22,sushi,43.6543789981,-79.4231938943,Gobo Sushi,2.5,13,gobo-sushi-toronto-3
23,sushi,43.6257169,-79.4771852,Krazy Roll,4.5,12,krazy-roll-toronto
24,sushi,43.6587699,-79.39436,Top Sushi,2.0,35,top-sushi-toronto
25,sushi,43.64804,-79.40106,I Love Sushi,1.5,54,i-love-sushi-toronto
26,sushi,43.7045784,-79.4096298,Nikko Sushi,3.0,10,nikko-sushi-toronto
27,sushi,43.65478,-79.41503,Sushi Haru,2.0,2,sushi-haru-toronto
28,sushi,43.6678289,-79.3857764,Aji Sai Plus Resto Lounge,2.5,71,aji-sai-plus-resto-lounge-toronto
29,sushi,43.6366084,-79.3973546,Guirei Japanese Restaurant,3.0,49,guirei-japanese-restaurant-toronto
30,sushi,43.65339,-79.37998,Sushi-Q,1.0,1,sushi-q-toronto
31,sushi,43.68855,-79.41235,Sushi Lovers,3.5,6,sushi-lovers-toronto
32,sushi,43.64622,-79.38354,Petite Marche,5.0,1,petite-marche-toronto-3
33,sushi,43.64364,-79.4050199,Ichiban Sushi,3.5,19,ichiban-sushi-toronto-2
34,sushi,43.6593094,-79.3825607,Aura Sushi,2.5,5,aura-sushi-toronto
35,sushi,43.65626,-79.38177,Spring Rolls,2.5,170,spring-rolls-toronto-3
36,sushi,43.68677,-79.3931999,Sushi Kyu,4.0,1,sushi-kyu-toronto
37,sushi,43.6661797,-79.4071808,Sakura Japanese Cuisine,2.5,104,sakura-japanese-cuisine-toronto
38,sushi,43.7175217,-79.4290009,The Kosher Gourmet,3.5,3,the-kosher-gourmet-toronto
39,sushi,43.6458573567,-79.3878383562,Sushi Shop MetroCentre,3.0,1,sushi-shop-metrocentre-toronto
40,sushi,43.6381832788,-79.4173282385,"Kibo Sushi House, Liberty village",5.0,1,kibo-sushi-house-liberty-village-toronto-2
41,sushi,43.656963,-79.4343958,Mac's Sushi,3.0,1,macs-sushi-toronto-2
42,sushi,43.65156,-79.38226,Sushi Q Thompson,3.5,2,sushi-q-thompson-toronto
43,sushi,43.6477657,-79.3954372,CJ Lunch Box,3.5,56,cj-lunch-box-toronto
44,sushi,43.6561,-79.39234,Sushi Baldwin,5.0,1,sushi-baldwin-toronto
45,sushi,43.645228,-79.3881974,Ito Sushi and Noodle,5.0,1,ito-sushi-and-noodle-toronto
46,sushi,43.70396,-79.41285,EDO,3.0,31,edo-toronto
47,sushi,43.70668,-79.37577,California Roll,3.5,40,california-roll-toronto
48,sushi,43.68885,-79.39464,Sushi Gen,3.0,31,sushi-gen-toronto
49,sushi,43.7248159,-79.4569044,Mac's Sushi,2.5,3,macs-sushi-toronto-13
0,sushi,43.6823997,-79.4711304,Yamasaki,1.0,2,yamasaki-toronto
1,sushi,43.7268964,-79.3422374,Memories of Japan,2.5,82,memories-of-japan-north-york
2,sushi,43.65473,-79.38743,Yuki Sushi Japanese Restaurant,2.5,2,yuki-sushi-japanese-restaurant-toronto
3,sushi,43.7002165,-79.3971787,Sushi Zone,3.5,21,sushi-zone-toronto
4,sushi,43.6999,-79.42939,Tokyo Sushi,4.0,5,tokyo-sushi-york
5,sushi,43.714041171,-79.3350121018,itamae AYCE Sushi,2.5,31,itamae-ayce-sushi-waterloo
0,italian,43.6450021311,-79.400309337,Gusto 101,4.0,577,gusto-101-toronto
1,italian,43.65529,-79.39933,Levetto,4.5,90,levetto-toronto-5
2,italian,43.6482939644,-79.3906370695,Corrado's,4.5,158,corrados-toronto
3,italian,43.64152,-79.4221,Levetto,4.0,181,levetto-toronto
4,italian,43.6550764057,-79.4154641032,Marinellas Italian Restaurant,4.5,89,marinellas-italian-restaurant-toronto
5,italian,43.6495,-79.37535,Carisma,4.5,86,carisma-toronto
6,italian,43.67431,-79.39668,L'Unita,4.5,84,l-unita-toronto
7,italian,43.64462,-79.40045,Buca,4.0,333,buca-toronto
8,italian,43.67599,-79.45066,Agio,4.5,104,agio-toronto
9,italian,43.65176,-79.40951,Campagnolo,4.0,171,campagnolo-toronto
10,italian,43.64808,-79.39556,Fusaro's Kitchen,4.0,90,fusaros-kitchen-toronto
11,italian,43.64925,-79.39545,Stelvio,4.0,40,stelvio-toronto
12,italian,43.66963,-79.39719,Fieramosca,4.5,65,fieramosca-toronto
13,italian,43.6496799,-79.42567,Enoteca Sociale,4.0,244,enoteca-sociale-toronto
14,italian,43.6726242,-79.3885437,Caffe Di Portici,4.0,63,caffe-di-portici-toronto-3
15,italian,43.6551094,-79.4134827,Trattoria Taverniti,4.0,70,trattoria-taverniti-toronto
16,italian,43.657425,-79.383474,Donatello Restaurant,4.0,99,donatello-restaurant-toronto
17,italian,43.6439229362,-79.3998403852,Bar Buca,4.0,169,bar-buca-toronto
18,italian,43.6426722096,-79.3827601467,Taverna Mercatto,4.0,91,taverna-mercatto-toronto
19,italian,43.6522238966,-79.3663072586,Mangia & Bevi,4.0,143,mangia-and-bevi-toronto
20,italian,43.6507999,-79.3756,Terroni,3.5,414,terroni-toronto-2
21,italian,43.665338399,-79.4656616449,Nodo,4.0,120,nodo-toronto
22,italian,43.70934,-79.39852,Grazie Ristorante,4.0,292,grazie-ristorante-toronto
23,italian,43.7103565,-79.3989339,La Vecchia Ristorante,4.0,200,la-vecchia-ristorante-toronto
24,italian,43.66921,-79.3972299,Opus Restaurant,4.5,44,opus-restaurant-toronto
25,italian,43.67101,-79.39104,Trattoria Nervosa,3.5,218,trattoria-nervosa-toronto
26,italian,43.64898,-79.42021,Pizzeria Libretto,4.0,481,pizzeria-libretto-toronto
27,italian,43.67374,-79.39646,Sotto Sotto Restaurant,4.0,42,sotto-sotto-restaurant-toronto-2
28,italian,43.6486015,-79.3749695,Uncle Tony's,4.0,37,uncle-tonys-toronto
29,italian,43.7037199,-79.4137,7 Numbers Restaurant,4.0,83,7-numbers-restaurant-toronto
30,italian,43.6695182,-79.4129745,Napoli Centrale,4.5,40,napoli-centrale-toronto
31,italian,43.65341,-79.36956,Fusaro's,4.0,57,fusaros-toronto-2
32,italian,43.67145,-79.38837,Blu Ristorante,4.0,90,blu-ristorante-toronto-2
33,italian,43.6590509,-79.4223089,Terrazza,4.0,36,terrazza-toronto
34,italian,43.70471,-79.3884,Positano Restaurant,4.5,30,positano-restaurant-toronto
35,italian,43.6592789,-79.3824692,SCADDABUSH Italian Kitchen & Bar,3.5,322,scaddabush-italian-kitchen-and-bar-toronto
36,italian,43.65493,-79.41453,La Forchetta,4.0,36,la-forchetta-toronto
37,italian,43.65367,-79.38007,Trattoria Mercatto,3.5,137,trattoria-mercatto-toronto
38,italian,43.6645899,-79.40234,Daddyo's Pasta & Salads,4.0,65,daddyos-pasta-and-salads-toronto
39,italian,43.654881,-79.420858,Regina Pizzeria & Trattoria,4.0,42,regina-pizzeria-and-trattoria-toronto
40,italian,43.67017,-79.3927,Dimmi Bar & Trattoria,3.5,141,dimmi-bar-and-trattoria-toronto
41,italian,43.6449,-79.38549,Scaddabush,3.5,48,scaddabush-toronto
42,italian,43.64432,-79.39874,Pizzeria Libretto,4.0,41,pizzeria-libretto-toronto-5
43,italian,43.6742947,-79.3982251,Mistura Restaurant,3.5,50,mistura-restaurant-toronto
44,italian,43.74471,-79.34643,Baretto Caffe,5.0,138,baretto-caffe-toronto-4
45,italian,43.65103,-79.36839,Ardo Restaurant,3.5,34,ardo-restaurant-toronto-2
46,italian,43.6464,-79.40917,Terroni,3.5,277,terroni-toronto-3
47,italian,43.68674,-79.3937399,Nove Trattoria,4.0,31,nove-trattoria-toronto
48,italian,43.64431,-79.39959,Masseria,4.0,43,masseria-toronto
49,italian,43.64548,-79.38698,Toca,4.0,87,toca-toronto-4
0,italian,43.65031,-79.38423,Little Anthony's,3.5,87,little-anthonys-toronto
1,italian,43.63914,-79.42547,Caffino Ristorante,4.0,65,caffino-ristorante-toronto
2,italian,43.6452767607,-79.3897039038,Jz's Pizza,4.0,41,jzs-pizza-toronto
3,italian,43.67111,-79.44037,Rush Hour,4.5,37,rush-hour-toronto
4,italian,43.64728,-79.39403,Tutti Matti Restaurant,4.0,72,tutti-matti-restaurant-toronto
5,italian,43.7336,-79.41918,Modo Mio Italian Bistro,4.5,23,modo-mio-italian-bistro-toronto
6,italian,43.6633353362,-79.3304189287,Gio Rana's Really Really Nice Restaurant,4.0,167,gio-ranas-really-really-nice-restaurant-toronto
7,italian,43.7015419,-79.3969727,Balsamico Ristorante,4.5,19,balsamico-ristorante-toronto
8,italian,43.65719,-79.38373,Oro Restaurant,4.0,44,oro-restaurant-toronto-4
9,italian,43.65788,-79.40171,Fresca Pizza & Pasta,4.0,77,fresca-pizza-and-pasta-toronto
10,italian,43.6692354,-79.33609,Aprilé Bambina,4.0,33,aprilé-bambina-toronto
11,italian,43.66494,-79.4541799,Angolino,4.5,14,angolino-toronto
12,italian,43.65374,-79.42659,Levetto,4.0,45,levetto-toronto-3
13,italian,43.6619301,-79.3353424,Ascari Enoteca,4.0,77,ascari-enoteca-toronto
14,italian,43.6785799,-79.34754,Pizzeria Libretto Danforth,4.0,253,pizzeria-libretto-danforth-toronto
15,italian,43.6931,-79.33362,Paul's Spaghetti,4.0,29,pauls-spaghetti-toronto
16,italian,43.67783,-79.4425399,Marcello's Pizzeria,4.0,77,marcellos-pizzeria-toronto
17,italian,43.64552,-79.41132,Noce Restaurant,4.0,34,noce-restaurant-toronto
18,italian,43.6675186,-79.3686295,F'Amelia,3.5,87,famelia-toronto
19,italian,43.656601,-79.4084015,No One Writes To The Colonel,4.0,84,no-one-writes-to-the-colonel-toronto
20,italian,43.6648758891,-79.4549725527,Mattachioni,4.0,21,mattachioni-toronto
21,italian,43.7022152689,-79.397614373,Five Doors North,4.0,84,five-doors-north-toronto
22,italian,43.67214,-79.3894,Buca Yorkville,3.5,108,buca-yorkville-toronto
23,italian,43.6522,-79.37806,La Bettola di Terroni,3.5,108,la-bettola-di-terroni-toronto
24,italian,43.66311,-79.40292,Piano Piano,3.5,60,piano-piano-toronto
25,italian,43.70379,-79.41329,Ferraro 502,4.0,33,ferraro-502-toronto
26,italian,43.636522737,-79.4236929348,Bugigattolo,3.5,25,bugigattolo-toronto
27,italian,43.64759,-79.39072,Figo,3.5,114,figo-toronto
28,italian,43.65414,-79.4132,Bitondo's Pizzeria,4.0,107,bitondos-pizzeria-toronto
29,italian,43.64634,-79.3901,Kit Kat Italian Bar & Grill,3.5,157,kit-kat-italian-bar-and-grill-toronto
30,italian,43.6668499,-79.31518,Casa Di Giorgios,4.0,52,casa-di-giorgios-toronto
31,italian,43.6598,-79.38875,Mercatto,3.5,55,mercatto-toronto-2
32,italian,43.6551179749,-79.4869590168,Campo,4.5,32,campo-toronto
33,italian,43.72779,-79.40329,Parmigiano Trattoria,4.0,23,parmigiano-trattoria-toronto
34,italian,43.66933,-79.386,Focaccia Restaurant,3.5,26,focaccia-restaurant-toronto
35,italian,43.70015,-79.43073,Il Mulino,4.0,59,il-mulino-toronto
36,italian,43.6604776517,-79.3432568465,Lil' Baci,3.5,119,lil-baci-toronto
37,italian,43.6685661933,-79.3865257502,7 West Cafe,3.5,293,7-west-cafe-toronto
38,italian,43.65491,-79.41642,Vivoli,3.5,62,vivoli-toronto
39,italian,43.6463029979,-79.4090037202,Sud Forno,4.0,106,sud-forno-toronto
